"","year","track_popularity","track_name","track_artist","playlist_genre","key","acousticness","duration_ms"
"325",2019,55,"Why Boy","Steff da Campo","pop",11,0.149,150005
"326",2014,80,"The Nights","Avicii","pop",6,0.0166,176658
"327",2017,69,"Rich Love (with Seeb)","OneRepublic","pop",1,0.167,201257
"328",2018,74,"Mama","Jonas Blue","pop",11,0.101,184134
"329",2018,65,"Feel Good","Felix Jaehn","pop",4,0.121,166947
"330",2018,50,"IDGAF - Hazers Remix","Dua Lipa","pop",7,0.0958,240617
"331",2019,66,"Breathe (feat. Ina Wroldsen)","Jax Jones","pop",11,0.0249,208107
"332",2019,71,"Rockstar","Ilkay Sencan","pop",11,0.142,212280
"333",2018,79,"Jackie Chan","Tiësto","pop",3,0.374,215760
"334",2018,76,"Moonlight","Gaullin","pop",10,0.0529,173067
"335",2016,55,"All I Wanna Do","Martin Jensen","pop",1,0.148,194360
"336",2018,87,"Sweet but Psycho","Ava Max","pop",1,0.0691,187436
"337",2018,35,"Melody - ANGEMI Remix","Lost Frequencies","pop",0,0.0112,209341
"338",2018,77,"High On Life (feat. Bonn)","Martin Garrix","pop",6,0.0129,230762
"339",2019,83,"So Am I","Ava Max","pop",6,0.0737,183027
"340",2018,51,"I Know You - Vigiland Remix","Craig David","pop",9,0.0946,183345
"341",2018,2,"Through To You","Lyente","pop",2,0.0655,129238
"342",2018,68,"Burn Out (feat. Dewain Whitmore)","Martin Garrix","pop",4,0.0156,200322
"343",2019,50,"Penny","Dimitri Vangelis & Wyman","pop",2,0.0224,199245
"344",2018,42,"Wait For Me","Steve Brian","pop",10,0.00987,217143
"345",2019,95,"bad guy","Billie Eilish","pop",7,0.328,194088
"346",2018,50,"Daylight (Airbeat One Anthem 2018)","Fluex","pop",7,0.0728,191500
"347",2018,21,"Imagine","Rob Tirea","pop",7,0.363,190698
"348",2018,63,"Apple Juice (feat. Carla Monroe) - MOTi Remix","SLATIN","pop",0,0.00196,138750
"349",2018,56,"Glitch","Martin Garrix","pop",2,0.055,185161
"350",2018,2,"Brand New (Helium)","Lvly","pop",7,0.00736,173797
"351",2017,2,"Shades Of Voices (Original Mix)","PULLER","pop",4,0.0286,283193
"352",2018,49,"In Time","CAZZETTE","pop",3,0.111,191954
"353",2019,60,"Halfway There (feat. Lena Leon)","Tiësto","pop",0,0.000753,195000
"354",2019,45,"Spirit Of Freedom","Dropgun","pop",9,0.0206,161250
"355",2018,56,"Mama Look at Me Now","Galantis","pop",10,0.0259,178132
"356",2018,41,"Toxic Rain - No Class Remix","Alicia Madison","pop",0,0.0153,190992
"357",2018,70,"The Beat","Mike Williams","pop",7,0.119,162187
"358",2018,57,"Wild Wild Son","Armin van Buuren","pop",3,0.0416,213707
"359",2015,16,"Waiting For Love","Avicii","pop",6,0.298,230613
"360",2018,48,"Shelter (Mix Cut) - Yoel Lewis Remix","Dash Berlin","pop",3,0.000452,105219
"361",2018,72,"Like I Do","David Guetta","pop",0,0.00664,202500
"362",2018,2,"Skyline","Catiso","pop",0,0.239,176260
"363",2018,2,"Callin' - Extended Mix","Lush & Simon","pop",8,0.0256,217500
"364",2018,66,"Roads","Vargas & Lagola","pop",2,0.000598,234680
"365",2018,60,"Jackie Chan","Tiësto","pop",3,0.339,215676
"366",2017,68,"Came Here for Love","Sigala","pop",6,0.0313,202999
"367",2018,50,"Kids in Love - Don Diablo Remix","Kygo","pop",9,0.0623,195714
"368",2018,39,"Let You Down - Chris Royal Remix","Bombs Away","pop",0,0.00105,172500
"369",2018,1,"Mercury","Catiso","pop",6,0.00379,189625
"370",2018,4,"Different Place","STVCKS","pop",10,0.0448,171712
"371",2014,16,"One Last Time","Ariana Grande","pop",8,0.093,197267
"372",2016,58,"I Feel The Love","Tritonal","pop",0,0.0201,213120
"373",2018,77,"No Brainer","DJ Khaled","pop",0,0.0733,260000
"374",2017,71,"Sun Is Shining","Axwell /\ Ingrosso","pop",2,0.0866,254653
"375",2017,65,"Breathe","Jax Jones","pop",11,0.0234,207630
"376",2016,80,"In the Name of Love","Martin Garrix","pop",4,0.109,195707
"377",2017,1,"Pure Gold","oomiee","pop",4,0.00164,147187
"378",2019,67,"Turning Up","ARASHI","pop",1,0.0225,182633
"379",2019,28,"Winter Hitori feat. ASOBOiSM","Shinn Yamada","pop",7,0.0489,218357
"380",2020,48,"9と4分の3番線で君を待つ (Run Away) - Japanese Ver.","TOMORROW X TOGETHER","pop",1,0.00489,211867
"381",2020,39,"Nobody Knows","Hiroomi Tosaka","pop",8,0.0169,221233
"382",2019,60,"One in a Million -奇跡の夜に-","GENERATIONS from EXILE TRIBE","pop",10,0.074,222932
"383",2020,29,"別世界","E-girls","pop",5,0.194,224882
"384",2019,21,"Gimme GImme","iamSHUM","pop",7,0.112,230943
"385",2020,40,"御伽の街","DAOKO","pop",1,0.00947,203147
"386",2020,37,"ボイスメモ No. 5","CHANMINA","pop",8,0.0795,163040
"387",2020,38,"Now & Forever (feat. SONPUB & 向井太一)","香取慎吾","pop",5,0.287,215140
"388",2020,17,"Make A Move - Pt. 2","EMMA WAHLIN","pop",9,0.617,181200
"389",2020,30,"光線","Ghost like girlfriend","pop",0,0.101,208333
"390",2020,31,"ZONE OF GOLD","Ryuji Imaichi","pop",7,0.0622,195433
"391",2019,37,"LOVE + PARTY","CREAM","pop",5,0.0403,193553
"392",2020,35,"WAKE ME UP","THE RAMPAGE from EXILE TRIBE","pop",2,0.023,240100
"393",2020,49,"New Page","INTERSECTION","pop",2,0.105,270904
"394",2020,42,"Easy Breezy","chelmico","pop",2,0.507,208376
"395",2020,23,"TOTSUKA feat. サイプレス上野","ASOBOiSM","pop",7,0.237,225412
"396",2019,34,"taste","FlowBack","pop",6,0.577,223920
"397",2020,27,"I don’t wanna do","SARM","pop",6,0.0127,244061
"398",2019,60,"A-RA-SHI:Reborn","ARASHI","pop",9,0.00588,205928
"399",2019,53,"Light","SIRUP","pop",9,0.0564,228371
"400",2020,30,"Night Ship","Yo-Sea","pop",10,0.152,162827
"401",2019,41,"Fly me 2","eill","pop",4,0.0867,217000
"402",2019,29,"Not Enough","Rei Yasuda","pop",5,0.0587,292587
"403",2019,54,"COLORLESS","Daichi Miura","pop",0,0.0826,196367
"404",2020,21,"New Shoes - feat.Shun Murakami","phai","pop",9,0.693,232832
"405",2019,21,"MarudeSaturday Night","BABY-T","pop",0,0.00374,214118
"406",2019,40,"FUTARI x PARTY","CREAM","pop",8,0.446,184935
"407",2020,26,"SUPERSTAR","真之介","pop",0,0.198,193417
"408",2019,26,"Be on the Stage","KEITA","pop",4,0.0615,232973
"409",2019,36,"space shuttle","空音","pop",11,0.0445,224333
"410",2020,32,"Amazing!","Sakurako Ohara","pop",8,0.127,199440
"411",2019,34,"TO-KE-TE","HAN-KUN","pop",11,0.0236,214627
"412",2020,21,"JAM fo'freedom (SASUKE Remix)","RUN THE FLOOR","pop",10,0.0298,211547
"413",2019,36,"You're the Reason - English ver.","INTERSECTION","pop",2,0.0097,198368
"414",2019,36,"Made In JPN","DEAN FUJIOKA","pop",6,0.0462,210134
"415",2019,42,"See You Later","Chocoholic","pop",9,0.0682,200712
"416",2020,49,"Possible","片寄涼太","pop",4,0.042,283400
"417",2019,12,"All Over You","Boys Get Hurt","pop",2,0.0887,212211
"418",2019,16,"Where Would You Go?","SkyLogic","pop",7,0.0634,208333
"419",2019,27,"Call My Name - Remix","YUTO","pop",8,0.09,166523
"420",2019,44,"DAYZ","AAAMYYY","pop",5,0.00919,311976
"421",2020,21,"Simple Things","HarukiD","pop",9,0.0345,157288
"422",2019,41,"SUN DAY - Shinichi Osawa Remix","HIRAIDAI","pop",4,0.172,264935
"423",2019,44,"SPOTLIGHT","eill","pop",8,0.0269,221387
"424",2019,39,"let me know","blanchehor","pop",6,0.324,220631
"425",2019,21,"Y.E.S","KEITA","pop",7,0.223,146500
"426",2019,35,"Rich&Famous - feat. Sean Paul","Kumi Koda","pop",0,0.0263,249187
"427",2020,16,"ミズノナカヘ - Car TAX remix","yu-re:meu","pop",2,0.158,237071
"428",2019,27,"EASY LOVE","Gear 2nd","pop",8,0.16,225273
"429",2019,37,"PARADE","Miliyah","pop",8,0.0821,244187
"430",2019,30,"Obsession","広瀬大地","pop",11,0.122,214132
"431",2019,35,"Shine","DJ PIGER","pop",8,0.00618,207213
"432",2019,26,"Upside Down","RYPPHYPE","pop",5,0.31,208530
"433",2019,30,"B.S.G.S.","sooogood!","pop",6,0.553,141473
"434",2019,40,"Bitten By You","Monkey Majik","pop",9,0.14,242627
"435",2019,31,"For Me","WAPLAN","pop",0,0.0229,221100
"436",2019,27,"Sway","AATA","pop",5,0.0652,241164
"437",2019,31,"Nobody","Beverly","pop",11,0.182,213147
"438",2019,74,"Adios","EVERGLOW","pop",10,0.000587,189147
"439",2019,59,"Dumb","BVNDIT","pop",1,0.0976,190903
"440",2019,63,"THURSDAY","GOT7","pop",1,0.147,206578
"441",2019,73,"Snapping","CHUNG HA","pop",8,0.0706,213164
"442",2019,72,"WONDERLAND","ATEEZ","pop",4,0.0503,199013
"443",2018,68,"DDU-DU DDU-DU","BLACKPINK","pop",4,0.0323,209355
"444",2019,58,"Like always","X1","pop",5,0.0309,204893
"445",2020,72,"Answer","ATEEZ","pop",7,0.0746,219760
"446",2017,70,"피카부 Peek-A-Boo","Red Velvet","pop",1,0.0868,189050
"447",2019,59,"DRIP","HINAPIA","pop",2,0.177,200465
"448",2019,75,"Jopping","SuperM","pop",10,0.0139,251293
"449",2019,81,"HIP","Mamamoo","pop",3,0.0376,195307
"450",2018,70,"BBoom BBoom","MOMOLAND","pop",3,0.0149,208863
"451",2019,65,"Dumb Litty","KARD","pop",9,0.037,193160
"452",2018,75,"POP/STARS","K/DA","pop",7,0.0183,191100
"453",2019,69,"MIDDLE OF THE NIGHT","Monsta X","pop",0,0.111,166213
"454",2019,85,"Boy With Luv (feat. Halsey)","BTS","pop",11,0.0923,229773
"455",2019,72,"Bon Bon Chocolat","EVERGLOW","pop",6,0.0343,228682
"456",2019,72,"gogobebe","Mamamoo","pop",0,0.114,195856
"457",2018,75,"IDOL","BTS","pop",9,0.00481,222732
"458",2017,65,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]","BTS","pop",10,0.0157,238726
"459",2018,63,"KILLING ME","iKON","pop",9,0.465,193734
"460",2017,2,"As If It's Your Last","BLACKPINK","pop",8,0.0688,213264
"461",2019,71,"MIROH","Stray Kids","pop",9,0.00911,207617
"462",2019,48,"Forever Love","YOUNGJAE","pop",6,0.0667,216640
"463",2018,68,"BOSS","NCT","pop",10,0.0233,210641
"464",2018,65,"Forever Young","BLACKPINK","pop",4,0.0426,237077
"465",2018,70,"Egotistic","Mamamoo","pop",3,0.315,196018
"466",2019,66,"Bomb Bomb","KARD","pop",6,0.0677,163509
"467",2017,71,"DNA","BTS","pop",1,0.022,223123
"468",2018,2,"Roller Coaster","CHUNG HA","pop",6,0.321,212136
"469",2018,7,"YES or YES","TWICE","pop",11,0.0514,237685
"470",2019,69,"FLASH","X1","pop",7,0.029,211320
"471",2018,66,"HANN (Alone)","(G)I-DLE","pop",6,0.059,205820
"472",2016,1,"하드캐리 Hard Carry","GOT7","pop",1,0.0148,193579
"473",2019,64,"ME","CLC","pop",11,0.022,193253
"474",2018,66,"BAAM","MOMOLAND","pop",5,0.115,208475
"475",2017,60,"DDD","EXID","pop",11,0.0806,205821
"476",2018,67,"Starry Night","Mamamoo","pop",9,0.656,211237
"477",2018,0,"Siren","SUNMI","pop",9,0.0119,197252
"478",2019,66,"HIT","SEVENTEEN","pop",9,0.0881,203493
"479",2018,62,"Heroine","SUNMI","pop",7,0.0582,195000
"480",2018,66,"Way Back Home","SHAUN","pop",10,0.405,214137
"481",2019,61,"I’m So Hot","MOMOLAND","pop",6,0.226,200243
"482",2019,61,"Me & You","EXID","pop",7,0.0572,203507
"483",2019,61,"No","CLC","pop",6,0.00785,181976
"484",2018,58,"PICK ME","PRODUCE 48","pop",6,0.0218,279423
"485",2019,63,"WANT","TAEMIN","pop",7,0.0261,208968
"486",2019,67,"Fever","GFRIEND","pop",1,0.208,214293
"487",2019,57,"Room Shaker","Ailee","pop",11,0.0323,195027
"488",2018,65,"Power Up","Red Velvet","pop",8,0.0774,202040
"489",2019,70,"LALALAY 날라리","SUNMI","pop",11,0.00132,174880
"490",2019,40,"8282(Party)","twlv","pop",1,0.0334,188893
"491",2019,55,"D.D.D","THE BOYZ","pop",3,0.0733,212363
"492",2018,54,"Not That Type","gugudan","pop",7,0.0796,191994
"493",2019,63,"Humph!","PENTAGON","pop",2,0.168,192613
"494",2019,56,"Play It Cool","Monsta X","pop",0,0.0125,186799
"495",2019,60,"AH YEAH","WINNER","pop",7,0.356,176906
"496",2019,56,"SHA LA LA","PENTAGON","pop",7,0.0019,194904
"497",2019,42,"SUNDAY","FANATICS","pop",7,0.385,210018
"498",2019,45,"BEEP BEEP","RUANN","pop",1,0.0281,210827
"499",2019,54,"The Only (feat. IRENE of Red Velvet)","Raiden","pop",11,0.102,186918
"500",2018,30,"Break the Distance","ELYAZ","pop",9,0.0533,230039
"501",2019,64,"I Could Get Used To This","Becky Hill","pop",7,0.0152,193856
"502",2018,52,"Therapy","Armin van Buuren","pop",2,0.018,186187
"503",2012,54,"Sunshine","David Guetta","pop",1,0.00064,360960
"504",2019,16,"Giant - Robin Schulz Remix","Calvin Harris","pop",1,0.0634,193297
"505",2018,13,"Somebody","The Chainsmokers","pop",10,0.186,223147
"506",2018,58,"Like I Love You","Lost Frequencies","pop",1,0.142,190174
"507",2019,61,"Walk Away","Alle Farben","pop",6,0.0419,196640
"508",2017,24,"I Need You","Armin van Buuren","pop",8,0.00168,206750
"509",2017,27,"Without You (feat. Sandro Cavazza)","Avicii","pop",2,0.00179,181673
"510",2017,56,"Something Just Like This - Alesso Remix","The Chainsmokers","pop",2,0.24,252933
"511",2012,77,"Don't You Worry Child - Radio Edit","Swedish House Mafia","pop",11,0.112,212862
"512",2018,2,"Fine Day","Keanu Silva","pop",1,0.0262,194967
"513",2018,70,"BOOM","Tiësto","pop",2,0.0164,179512
"514",2016,9,"Whispers","ELYAZ","pop",5,0.0031,174015
"515",2015,65,"Secrets - Radio Edit","Tiësto","pop",11,0.0012,216967
"516",2017,62,"Forever","Martin Garrix","pop",8,0.0277,218437
"517",2018,64,"Carry Me Home (feat. Jake Reese)","KSHMR","pop",9,0.014,191250
"518",2014,78,"A Sky Full of Stars","Coldplay","pop",6,0.00713,268467
"519",2016,64,"Don't Let Me Down - Illenium Remix","The Chainsmokers","pop",11,0.0751,218933
"520",2019,69,"Selfish","Dimitri Vegas & Like Mike","pop",7,0.17,167857
"521",2014,67,"The Days","Avicii","pop",0,0.04,278480
"522",2016,77,"My Way","Calvin Harris","pop",4,0.0935,219160
"523",2017,7,"I Love You","Axwell /\ Ingrosso","pop",0,0.336,191000
"524",2018,80,"Happy Now","Zedd","pop",4,0.579,207030
"525",2018,75,"Born To Be Yours","Kygo","pop",3,0.3,193321
"526",2013,80,"Counting Stars","OneRepublic","pop",1,0.0654,257267
"527",2019,36,"Recognise","Lost Frequencies","pop",10,0.155,186062
"528",2018,48,"Like I Love You","Lost Frequencies","pop",1,0.133,190673
"529",2019,49,"Don't Give Up On Me","Armin van Buuren","pop",0,0.0467,185212
"530",2013,7,"Bromance - Avicii Remix","Tim Berg","pop",1,0.0325,150160
"531",2013,65,"This Is What It Feels Like","Armin van Buuren","pop",8,0.0391,204360
"532",2013,44,"If I Lose Myself - Alesso vs OneRepublic","OneRepublic","pop",2,0.215,214067
"533",2016,2,"Lions in the Wild","Martin Garrix","pop",7,0.00434,211890
"534",2014,75,"Blame","Calvin Harris","pop",0,0.0289,212960
"535",2014,47,"Lovers on the Sun (feat. Sam Martin)","David Guetta","pop",6,0.0932,203520
"536",2015,10,"Broken Arrows","Avicii","pop",7,0.0487,232760
"537",2014,69,"Red Lights","Tiësto","pop",10,0.000629,262200
"538",2016,57,"Now That I've Found You","Martin Garrix","pop",5,0.021,192632
"539",2012,66,"I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit","Avicii","pop",6,0.332,208316
"540",2015,4,"Something New","Axwell /\ Ingrosso","pop",11,0.0189,247160
"541",2019,85,"Alone, Pt. II","Alan Walker","pop",3,0.536,179053
"542",2019,85,"Family","The Chainsmokers","pop",11,0.426,194827
"543",2020,50,"All That She Wants","Campsite Dream","pop",1,0.42,139405
"544",2019,66,"Push My Luck","The Chainsmokers","pop",2,0.288,181844
"545",2020,63,"Some Say - Felix Jaehn Remix","Nea","pop",6,0.406,186878
"546",2019,43,"Here Comes The Sun","Campsite Dream","pop",9,0.295,149795
"547",2019,88,"Roses - Imanbek Remix","SAINt JHN","pop",8,0.0167,176840
"548",2019,56,"Sad","Aivarask","pop",11,0.197,175200
"549",2019,63,"Safety (feat. DJ Snake)","GASHI","pop",1,0.0271,177781
"550",2019,61,"Summer Lover (feat. Devin & Nile Rodgers)","Oliver Heldens","pop",10,0.108,194481
"551",2019,76,"We Got Love","Sigala","pop",9,0.0205,213041
"552",2019,50,"Mr Todd Terry","Riton","pop",10,0.0181,167306
"553",2019,66,"As Far as Feelings Go","Alle Farben","pop",0,0.106,210827
"554",2019,64,"Summer Fade (feat. Anna of the North)","Snakehips","pop",10,0.00378,204711
"555",2019,59,"Loving Myself (feat. Raphaella)","Henri PFR","pop",7,0.0865,174051
"556",2019,64,"Haloes","Ina Wroldsen","pop",3,0.42,171344
"557",2019,56,"Gotta Let Go","Hypanda","pop",9,0.00566,190093
"558",2019,77,"Narcotic","Younotus","pop",10,0.0373,192387
"559",2019,17,"Do You Mean (feat. Ty Dolla $ign & bülow)","The Chainsmokers","pop",11,0.102,193176
"560",2019,38,"My One (feat. Tory Lanez, Kranium & Dappy) (Todd Edwards Remix)","Wiley","pop",4,0.0469,191283
"561",2019,66,"Be Someone","CamelPhat","pop",10,0.123,204568
"562",2019,30,"Do You Miss Me Much - Wookie Remix","Craig David","pop",11,0.000147,262507
"563",2019,72,"Ghost","Au/Ra","pop",0,0.552,177630
"564",2019,58,"Stand By (feat. Rudimental) [#CWC19]","LORYN","pop",1,0.0616,189274
"565",2019,65,"Acid Dreams","MAX","pop",0,0.146,183930
"566",2019,12,"Kills You Slowly","The Chainsmokers","pop",1,0.0518,213333
"567",2019,48,"Don't Worry Bout Me - Alle Farben Remix","Zara Larsson","pop",5,0.0447,171914
"568",2019,41,"Let Me Love You","Campsite Dream","pop",9,0.589,191200
"569",2019,59,"Spicy - with Diplo & Charli XCX","Herve Pagez","pop",8,0.055,157867
"570",2019,38,"Summer Lover (feat. Devin & Nile Rodgers) - Moguai Remix","Oliver Heldens","pop",1,0.271,189875
"571",2019,68,"Mistaken (feat. Alex Aris)","Martin Garrix","pop",6,0.0573,282481
"572",2019,41,"Instagram - Dimitri Vegas & Like Mike VS Trobi Remix","Dimitri Vegas & Like Mike","pop",1,0.00155,144762
"573",2019,5,"Do It Again","Steve Aoki","pop",9,0.119,176129
"574",2019,75,"Can We Pretend (feat. Cash Cash)","P!nk","pop",1,0.197,224360
"575",2019,83,"On My Way","Alan Walker","pop",1,0.0209,193798
"576",2019,61,"Body 2 Body","MK","pop",0,0.0161,145574
"577",2019,58,"Late Night Feelings - Jax Jones Midnight Snack Remix","Mark Ronson","pop",5,0.0158,228387
"578",2019,48,"Shy Guy","Campsite Dream","pop",8,0.798,186953
"579",2019,69,"Late Night Feelings (feat. Lykke Li)","Mark Ronson","pop",4,0.437,251029
"580",2019,55,"No New Friends - Dombresky Remix","Sia","pop",9,0.0264,246720
"581",2019,79,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco","pop",10,0.404,158027
"582",2019,62,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)","Sia","pop",7,0.034,195747
"583",2015,74,"All My Friends (feat. Tinashe & Chance the Rapper)","Snakehips","pop",0,0.119,229747
"584",2019,87,"Dancing With A Stranger (with Normani)","Sam Smith","pop",8,0.45,171030
"585",2019,78,"Play","K-391","pop",6,0.101,167977
"586",2019,40,"Say You'll Be There","Campsite Dream","pop",2,0.21,169500
"587",2018,69,"Diamond Heart","Alan Walker","pop",0,0.123,240333
"588",2017,75,"Paris","The Chainsmokers","pop",2,0.0243,221520
"589",2016,75,"Stole the Show","Kygo","pop",8,0.271,223187
"590",2013,71,"Lose Yourself to Dance","Daft Punk","pop",10,0.0839,353893
"591",2018,78,"Say My Name","David Guetta","pop",10,0.137,198947
"592",2018,54,"Hold My Girl - Martin Jensen Remix","George Ezra","pop",10,0.327,185345
"593",2016,71,"Final Song","MØ","pop",1,0.014,235827
"594",2018,55,"Slow Down (with Calvin Harris)","Normani","pop",0,0.0855,205986
"595",2015,76,"Cheerleader - Felix Jaehn Remix Radio Edit","OMI","pop",4,0.166,180566
"596",2018,64,"Born To Be Yours","Kygo","pop",3,0.3,193321
"597",2013,39,"Changes","Faul & Wad Ad","pop",3,0.00864,345173
"598",2016,55,"No Diggity","Campsite Dream","pop",7,0.183,188849
"599",2017,76,"Never Forget You","Zara Larsson","pop",11,0.00312,213428
"600",2018,66,"One Kiss (with Dua Lipa) - Oliver Heldens Remix","Calvin Harris","pop",0,0.251,281267
"601",2017,76,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","pop",11,0.0642,223413
"602",2018,62,"Praise You - Purple Disco Machine Remix","Fatboy Slim","pop",1,0.048,230163
"603",2018,72,"Back & Forth","MK","pop",10,0.0181,196215
"604",2017,74,"Slide (feat. Frank Ocean & Migos)","Calvin Harris","pop",1,0.498,230813
"605",2013,76,"Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit","Daft Punk","pop",6,0.0426,248413
"606",2018,38,"Giving Up (feat. Jaden Michaels)","QUIX","pop",10,0.0447,249987
"607",2017,69,"17","MK","pop",0,0.00149,196489
"608",2018,66,"Lullaby","Sigala","pop",5,0.0784,204022
"609",2019,23,"Who Do You Love","The Chainsmokers","pop",3,0.00791,226747
"610",2018,70,"Fire In My Soul","Oliver Heldens","pop",6,0.206,175254
"611",2020,42,"We Don't Talk","Wiktoria","pop",6,0.0327,178768
"612",2019,67,"Love You Better","John De Sohn","pop",11,0.0931,170893
"613",2020,46,"Top of the World - Erlandsson Remix","Vide","pop",1,0.586,172500
"614",2019,51,"The Rest Will Follow","Ludvigsson","pop",9,0.15,162000
"615",2019,41,"So It Goes","Caj Morgan","pop",2,0.146,165938
"616",2019,47,"Unbelievable","Andrew Roman","pop",5,0.497,233143
"617",2019,45,"Photograph","Ljung","pop",4,0.285,212440
"618",2019,54,"Faded","John De Sohn","pop",4,0.0145,158453
"619",2019,54,"Only You","Hogland","pop",8,0.193,182609
